01.07.2012 19:26:00	+6.460000e+002	+4.397425e+000	+3.962700e+000	+2.549100e+002
01.07.2012 19:36:00	+6.460000e+002	+4.580934e+000	+5.205900e+000	+2.679192e+002
01.07.2012 19:46:00	+6.460000e+002	+4.580934e+000	+5.361300e+000	+2.520972e+002
01.07.2012 19:56:00	+6.460000e+002	+4.489170e+000	+5.361300e+000	+2.647548e+002
01.07.2012 20:06:00	+6.460000e+002	+4.672717e+000	+4.584300e+000	+2.433072e+002
01.07.2012 20:16:00	+6.460000e+002	+4.397425e+000	+4.195800e+000	+2.559648e+002
01.07.2012 20:26:00	+6.460000e+002	+4.305699e+000	+3.030300e+000	+2.531520e+002
01.07.2012 20:36:00	+6.460000e+002	+3.847356e+000	+2.486400e+000	+2.489328e+002
01.07.2012 20:46:00	+6.460000e+002	+4.030636e+000	+3.108000e+000	+2.721384e+002
01.07.2012 20:56:00	+6.460000e+002	+4.122305e+000	+4.040400e+000	+2.774124e+002
01.07.2012 21:06:00	+6.460000e+002	+4.030636e+000	+4.584300e+000	+2.693256e+002
01.07.2012 21:16:00	+6.460000e+002	+3.572580e+000	+4.040400e+000	+2.612388e+002
01.07.2012 21:26:00	+6.460000e+002	+3.389490e+000	+5.205900e+000	+2.524488e+002
01.07.2012 21:36:00	+6.460000e+002	+3.389490e+000	+4.739700e+000	+2.672160e+002
01.07.2012 21:46:00	+6.460000e+002	+3.389490e+000	+5.205900e+000	+2.556132e+002
01.07.2012 21:56:00	+6.460000e+002	+3.023541e+000	+5.827500e+000	+2.629968e+002
01.07.2012 22:06:00	+6.460000e+002	+3.755745e+000	+6.371400e+000	+2.633484e+002
01.07.2012 22:16:00	+6.460000e+002	+3.847356e+000	+7.303800e+000	+2.735448e+002
01.07.2012 22:26:00	+6.460000e+002	+3.481025e+000	+6.526800e+000	+2.591292e+002
01.07.2012 22:36:00	+6.460000e+002	+3.206478e+000	+5.827500e+000	+2.535036e+002
01.07.2012 22:46:00	+6.460000e+002	+3.389490e+000	+4.817400e+000	+2.492844e+002
01.07.2012 22:56:00	+6.460000e+002	+3.206478e+000	+3.496500e+000	+2.932344e+002
01.07.2012 23:06:00	+6.460000e+002	+3.206478e+000	+2.175600e+000	+2.788188e+002
01.07.2012 23:16:00	+6.460000e+002	+3.297974e+000	+4.817400e+000	+2.693256e+002
01.07.2012 23:26:00	+6.460000e+002	+3.206478e+000	+6.682200e+000	+2.791704e+002
01.07.2012 23:36:00	+6.460000e+002	+3.297974e+000	+7.381500e+000	+2.721384e+002
01.07.2012 23:46:00	+6.460000e+002	+3.297974e+000	+6.759900e+000	+2.816316e+002
01.07.2012 23:56:00	+6.460000e+002	+3.115000e+000	+7.226100e+000	+2.707320e+002
02.07.2012 00:06:00	+6.460000e+002	+3.023541e+000	+6.526800e+000	+2.556132e+002
02.07.2012 00:16:00	+6.460000e+002	+2.840681e+000	+5.128200e+000	+2.774124e+002
02.07.2012 00:26:00	+6.460000e+002	+3.023541e+000	+4.584300e+000	+2.781156e+002
02.07.2012 00:36:00	+6.460000e+002	+3.115000e+000	+5.128200e+000	+2.728416e+002
02.07.2012 00:46:00	+6.460000e+002	+3.389490e+000	+3.885000e+000	+3.210108e+002
02.07.2012 00:56:00	+6.460000e+002	+2.932101e+000	+2.408700e+000	+2.932344e+002
02.07.2012 01:06:00	+6.460000e+002	+3.023541e+000	+5.205900e+000	+2.672160e+002
02.07.2012 01:16:00	+6.460000e+002	+2.840681e+000	+6.216000e+000	+2.668644e+002
02.07.2012 01:26:00	+6.460000e+002	+2.749279e+000	+5.205900e+000	+2.587776e+002
02.07.2012 01:36:00	+6.460000e+002	+2.657897e+000	+2.952600e+000	+2.401428e+002
02.07.2012 01:46:00	+6.460000e+002	+3.023541e+000	+2.564100e+000	+2.348688e+002
02.07.2012 01:56:00	+6.460000e+002	+3.206478e+000	+1.010100e+000	+1.480236e+002
02.07.2012 02:06:00	+6.460000e+002	+3.115000e+000	+1.631700e+000	+2.651064e+002
02.07.2012 02:16:00	+6.460000e+002	+2.566534e+000	+2.564100e+000	+3.245268e+002
02.07.2012 02:26:00	+6.460000e+002	+2.932101e+000	+1.476300e+000	+9.844800e+000
02.07.2012 02:36:00	+6.460000e+002	+2.383864e+000	+8.547000e-001	+7.700040e+001
02.07.2012 02:46:00	+6.460000e+002	+2.383864e+000	+1.320900e+000	+1.223568e+002
02.07.2012 02:56:00	+6.460000e+002	+2.383864e+000	+2.020200e+000	+2.039280e+002
02.07.2012 03:06:00	+6.460000e+002	+1.927524e+000	+4.118100e+000	+2.281884e+002
02.07.2012 03:16:00	+6.460000e+002	+1.927524e+000	+3.729600e+000	+2.141244e+002
02.07.2012 03:26:00	+6.460000e+002	+2.201271e+000	+3.030300e+000	+1.881060e+002
02.07.2012 03:36:00	+6.460000e+002	+2.475189e+000	+1.787100e+000	+1.997088e+002
02.07.2012 03:46:00	+6.460000e+002	+3.023541e+000	+2.331000e+000	+1.919736e+002
02.07.2012 03:56:00	+6.460000e+002	+3.755745e+000	+2.952600e+000	+2.647548e+002
